Content ID,Title,Best Tags,Additional P Texts,주소,연락처,홈페이지
CNTS_200000000008376,시스터필드,"#카페, #유기농빵, #베이커리, #음식, #빵, #아메리카노, #바게트, #크로아상, #마들렌, #쿠키, #브리오슈, #팥빵, #크렌베리바게트, #우유식빵, #에그타르트","#카페 #유기농빵 #베이커리, #음식 #빵 #아메리카노 #바게트 #크로아상 #마들렌 #쿠키 #브리오슈 #팥빵 #크렌베리바게트 #우유식빵 #에그타르트",제주특별자치도 서귀포시 월드컵로 8,(+82) 064-739-2225,
CNTS_000000000022668,시영통닭,"#치킨, #카레치킨, #마늘치킨, #음식, #양념치킨, #튀김통닭, #후라이드치킨","#치킨 #카레치킨 #마늘치킨, #음식 #양념치킨 #튀김통닭 #후라이드치킨",제주특별자치도 제주시 용문로 160,(+82) 064-723-1252,
CNTS_200000000014718,시월,"#제주시내, #이도동, #일본가정식, #돈까스, #연어장, #치킨난반, #붓카케우동","#제주시내 #이도동 #일본가정식, #돈까스 #연어장 #치킨난반 #붓카케우동",제주특별자치도 제주시 남광로2길 21,(+82) 070-7799-0777,
CNTS_300000000015951,시종일관,"#브런치카페, #제주서쪽가볼만한곳, #제주카페추천, #제주핫플, #한림맛집, #감성카페, #디저트맛집, #한림브런치","#브런치카페 #제주서쪽가볼만한곳 #제주카페추천, #제주핫플 #한림맛집 #감성카페 #디저트맛집 #한림브런치",제주특별자치도 제주시 한림읍 수원3길 1,(+82) 0507-1479-3036,
CNTS_200000000012666,식과함께,"#안덕면, #갈치정식, #해물라면, #음식, #식당, #보말칼국수, #갈치조림, #고등어조림, #우럭튀김, #통문어튀김, #문어볶음, #딱새우, #성게미역국, #칼국수, #갈치구이, #미역국, #무장애관광","#안덕면 #갈치정식 #해물라면, #음식 #식당 #보말칼국수 #갈치조림 #고등어조림 #우럭튀김 #통문어튀김 #문어볶음 #딱새우 #성게미역국 #칼국수 #갈치구이 #미역국 #무장애관광",제주특별자치도 서귀포시 안덕면 화순로142번길 11-9,(+82) 0507-1329-9745,
CNTS_300000000015710,식당마요네즈,"#제주시내, #노형동, #양식, #파스타, #필라프, #돈까스, #돈카츠, #","#제주시내 #노형동 #양식, #파스타 #필라프 #돈까스 #돈카츠 #",제주특별자치도 제주시 다랑곶3길 18,(+82) 010-7444-9142,
CNTS_200000000007530,신 해바라기분식,"#순두부찌개, #오징어젓갈, #김치찌개, #백두부찌개, #음식, #참치찌개, #우동, #비빔밥, #식당, #순두부, #냄비우동, #비빔국수, #국수, #착한가격업소","#순두부찌개 #오징어젓갈 #김치찌개, #백두부찌개 #음식 #참치찌개 #우동 #비빔밥 #식당 #순두부 #냄비우동 #비빔국수 #국수 #착한가격업소",제주특별자치도 제주시 관덕로13길 13,(+82) 064-757-3277,
CONT_000000000501295,신동성식당,"#두루치기, #돔베고기, #흑돼지, #음식, #오겹살, #고기국수, #된장찌개, #김치찌개","#두루치기 #돔베고기 #흑돼지, #음식 #오겹살 #고기국수 #된장찌개 #김치찌개",제주특별자치도 서귀포시 토평남로 109,(+82) 064-733-6874,
CNTS_200000000009106,신등대수산식당,"#추자향토음식점, #추자음식점, #추자식당, #추자수산식당, #추자도, #음식, #굴비정식, #정식, #갈치조림, #식당, #삼치구이, #갈치조림정식, #조기매운탕, #우럭매운탕, #매운탕, #장어탕, #비빔밥, #우럭조림, #묵은지고등어조림, #회, #삼치회, #농어회, #도미회, #소라회, #해삼회, #문어","#추자향토음식점 #추자음식점 #추자식당, #추자수산식당 #추자도 #음식 #굴비정식 #정식 #갈치조림 #식당 #삼치구이 #갈치조림정식 #조기매운탕 #우럭매운탕 #매운탕 #장어탕 #비빔밥 #우럭조림 #묵은지고등어조림 #회 #삼치회 #농어회 #도미회 #소라회 #해삼회 #문어",제주특별자치도 제주시 추자면 추자로 12,(+82) 0507-1412-3868,
CNTS_200000000013312,신성할망식당,"#고기국수, #맛있는제주만들기, #안심채움, #몸국, #음식, #식당, #얼큰고기국수, #국밥, #순대, #수육","#고기국수 #맛있는제주만들기 #안심채움, #몸국 #음식 #식당 #얼큰고기국수 #국밥 #순대 #수육",제주특별자치도 제주시 신대로7길 23,(+82) 0507-1329-3976,
CNTS_000000000021501,신스버거,"#버거, #볶음밥, #함박스테이크, #수제버거, #음식, #햄버거스테이크, #햄버거, #흑돼지, #파스타, #불갈비버거, #새우크림파스타, #감자튀김, #새우버거, #핸드드립커피","#버거 #볶음밥 #함박스테이크, #수제버거 #음식 #햄버거스테이크 #햄버거 #흑돼지 #파스타 #불갈비버거 #새우크림파스타 #감자튀김 #새우버거 #핸드드립커피",제주특별자치도 제주시 한림읍 월령2길 2,(+82) 0507-1336-5574,sinsburger.modoo.at/
CNTS_000000000021209,신우성타운,"#한식, #일식, #횟집, #흑돼지, #회, #갈비탕, #음식, #갈치, #갈치구이, #갈치조림, #갈치회, #제주갈치조림, #제주갈치구이, #오겹살, #흑돼지오겹살, #목살, #가브리살, #항정살, #갈매기살, #전지, #한우, #한우등심, #한우갈비살, #한우안창살, #늑간살, #차돌박이, #소양념갈비, #육회, #한우육회, #육회비빔밥, #돌솥비빔밥, #불고기, #된장찌개, #냉면, #물냉면, #비빔냉면, #전복돌솥밥, #전복뚝배기, #한우갈비탕","#한식 #일식 #횟집, #흑돼지 #회 #갈비탕 #음식 #갈치 #갈치구이 #갈치조림 #갈치회 #제주갈치조림 #제주갈치구이 #오겹살 #흑돼지오겹살 #목살 #가브리살 #항정살 #갈매기살 #전지 #한우 #한우등심 #한우갈비살 #한우안창살 #늑간살 #차돌박이 #소양념갈비 #육회 #한우육회 #육회비빔밥 #돌솥비빔밥 #불고기 #된장찌개 #냉면 #물냉면 #비빔냉면 #전복돌솥밥 #전복뚝배기 #한우갈비탕",제주특별자치도 서귀포시 중문관광로72번길 29-9,(+82) 064-738-7830,www.sinwoosungtown.com/
CNTS_300000000015711,신우성흑돼지,"#서귀포, #중문, #흑돼지, #오겹살, #목살, #새우, #전복","#서귀포 #중문 #흑돼지, #오겹살 #목살 #새우 #전복",제주특별자치도 서귀포시 중문관광로72번길 29-9,(+82) 064-738-7830,
CNTS_300000000013079,신제주보말칼국수,"#제주공항근처맛집, #제주가볼만한곳, #제주맛집, #보말칼국수, #제주여행, #제주식당, #제주특산물, #제주보말","#제주공항근처맛집 #제주가볼만한곳 #제주맛집, #보말칼국수 #제주여행 #제주식당 #제주특산물 #제주보말",제주특별자치도 제주시 선덕로5길 19,(+82) 0507-1422-1547,https://blog.naver.com/gusrmsdl3
CNTS_200000000014733,신창흑돼지두루치기,"#서귀포, #대정, #두루치기, #한치, #주꾸미, #낙지","#서귀포 #대정 #두루치기, #한치 #주꾸미 #낙지",제주특별자치도 서귀포시 대정읍 동일하모로 182,(+82) 0507-1429-2307,
CNTS_200000000012755,신화돌담집 제주신화월드점,"#흑돼지, #제주고기맛집, #제주신화월드맛집, #음식, #식당, #제주신화월드, #스테이크, #김치말이국수, #짜장밥, #김치복음밥, #왕꼬치구이, #삼겹살, #돼지막창, #김치찌개, #된장찌개, #무장애관광","#흑돼지 #제주고기맛집 #제주신화월드맛집, #음식 #식당 #제주신화월드 #스테이크 #김치말이국수 #짜장밥 #김치복음밥 #왕꼬치구이 #삼겹살 #돼지막창 #김치찌개 #된장찌개 #무장애관광",제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,(+82) 064-909-2205,
CNTS_200000000011534,신화테라스,"#휴식/힐링, #카페, #음식, #뷔페, #식당, #제주신화월드, #샐러드, #소고기스튜, #나시고랭, #미고랭, #동남아음식, #인도네시아, #아메리카노, #홍차, #녹차","#휴식/힐링 #카페 #음식, #뷔페 #식당 #제주신화월드 #샐러드 #소고기스튜 #나시고랭 #미고랭 #동남아음식 #인도네시아 #아메리카노 #홍차 #녹차",제주특별자치도 서귀포시 안덕면 신화역사로304번길 98,(+82) 064-908-1601,https://www.shinhwaworld.com/article.aspx?lang=KR&aid=6723
CNTS_200000000012973,심바카레,"#곽지해수욕장, #카레, #애견동반, #음식, #식당, #돈카츠카레, #카레우동, #샌드위치, #돈까스, #아메리카노, #카페라떼, #에이드, #바닐라라떼","#곽지해수욕장 #카레 #애견동반, #음식 #식당 #돈카츠카레 #카레우동 #샌드위치 #돈까스 #아메리카노 #카페라떼 #에이드 #바닐라라떼",제주특별자치도 제주시 애월읍 금성5길 44-16,(+82) 0507-1323-4164,
CNTS_000000000021641,심봉사눈뜬톳해물짜장짬뽕,"#짜장면, #짬뽕, #중식, #톳, #음식, #해물짬뽕, #탕수육, #해물짜장, #해산물모둠, #군만두","#짜장면 #짬뽕 #중식, #톳 #음식 #해물짬뽕 #탕수육 #해물짜장 #해산물모둠 #군만두",제주특별자치도 서귀포시 대정읍 마라로 43,(+82) 064-794-0489,
CNTS_200000000012641,싱싱잇,"#제주도, #제주여행, #제주가볼만한곳, #제주서쪽가볼만한곳, #제주칵테일바, #한림, #제주핫플, #제주술집","#제주도 #제주여행 #제주가볼만한곳, #제주서쪽가볼만한곳 #제주칵테일바 #한림 #제주핫플 #제주술집",제주특별자치도 제주시 한림읍 한림로 181,(+82) 0507-1354-4841,https://singsingeat.modoo.at
CNTS_200000000014752,싱싱회센터,"#제주시내, #동문시장, #회, #광어회, #연어회, #고등어회, #딱새우회, #방어회, #고등어구이, #갈치조림, #갈치구이","#제주시내 #동문시장 #회, #광어회 #연어회 #고등어회 #딱새우회 #방어회 #고등어구이 #갈치조림 #갈치구이",제주특별자치도 제주시 동문로4길 9,(+82) 064-702-8838,
CNTS_300000000015960,싸이공레시피,"#애월, #하귀리, #쌀국수, #베트남음식, #쓰어다","#애월 #하귀리 #쌀국수, #베트남음식 #쓰어다",제주특별자치도 제주시 애월읍 하귀로25길 2,(+82) 064-748-0420,
CNTS_000000000022363,써니하우스 커피&핫도그,"#핫도그, #스무디, #아이스크림, #과일주스, #음식, #망고스무디, #요거트스무디, #코코넛스무디, #블루베리스무디, #아메리카노, #에스프레소, #카푸치노, #카페모카, #카페라떼, #바닐라라떼, #녹차라떼, #아포가토, #티라미수, #카라멜마끼아또, #비엔나커피, #헤이즐넛, #라떼, #차, #밀크티, #녹차, #홍차, #허브티, #아이스티, #코코아, #팥빙수, #과일빙수, #초코스무디, #생과일주스, #에이드, #망고에이드, #블루베리에이드, #자몽에이드, #레몬에이드, #쌍화차, #생강차, #대추차, #오미자차, #모과차, #매실차, #유자차, #레몬차","#핫도그 #스무디 #아이스크림, #과일주스 #음식 #망고스무디 #요거트스무디 #코코넛스무디 #블루베리스무디 #아메리카노 #에스프레소 #카푸치노 #카페모카 #카페라떼 #바닐라라떼 #녹차라떼 #아포가토 #티라미수 #카라멜마끼아또 #비엔나커피 #헤이즐넛 #라떼 #차 #밀크티 #녹차 #홍차 #허브티 #아이스티 #코코아 #팥빙수 #과일빙수 #초코스무디 #생과일주스 #에이드 #망고에이드 #블루베리에이드 #자몽에이드 #레몬에이드 #쌍화차 #생강차 #대추차 #오미자차 #모과차 #매실차 #유자차 #레몬차",제주특별자치도 서귀포시 안덕면 산방로 212,(+82) 064-794-9777,https://blog.naver.com/sunnyhousejeju
CNTS_200000000012737,썬셋클리프,"#피자, #파스타, #커피, #음료, #카페, #오션뷰, #애월맛집, #음식, #에스프레소, #아메리카노, #카페라떼, #바닐라라떼, #크림라떼, #라떼, #아인슈페너, #초코라떼, #케이크, #초코케이크, #카모마일, #페퍼민트, #얼그레이, #차, #에이드, #블루베리레몬에이드, #복숭아에이드, #술, #버드와이저, #칵테일, #기네스, #블랑(1664), #호가든, #산미구엘, #수제맥주, #앱솔루트보드카, #앱솔루트페어, #위스키, #발렌타인, #발렌타인17년, #샴페인, #와인, #페퍼로니피자, #고르곤졸라피자, #마르게리따피자, #샐러드, #새우튀김","#피자 #파스타 #커피, #음료 #카페 #오션뷰 #애월맛집 #음식 #에스프레소 #아메리카노 #카페라떼 #바닐라라떼 #크림라떼 #라떼 #아인슈페너 #초코라떼 #케이크 #초코케이크 #카모마일 #페퍼민트 #얼그레이 #차 #에이드 #블루베리레몬에이드 #복숭아에이드 #술 #버드와이저 #칵테일 #기네스 #블랑(1664) #호가든 #산미구엘 #수제맥주 #앱솔루트보드카 #앱솔루트페어 #위스키 #발렌타인 #발렌타인17년 #샴페인 #와인 #페퍼로니피자 #고르곤졸라피자 #마르게리따피자 #샐러드 #새우튀김",제주특별자치도 제주시 애월읍 애월로1길 19-8,(+82) 0507-1398-4040,
CNTS_200000000012756,썸의시작,"#애월해안도로, #뷰맛집, #허브티, #커피콩빵, #음식, #식당, #빵, #베이커리, #아메리카노, #카페라떼, #바닐라라떼, #카라멜마끼아또, #아포가토, #연유라떼, #라떼, #아이스티, #에이드, #청포도에이드, #레몬에이드, #오곡라떼, #아이스크림, #요거트, #플레인요거트, #블루베리요거트, #딸기요거트, #망고요거트, #캐모마일, #차, #페퍼민트허브티, #페퍼민트, #팥빙수, #쿠키, #무장애관광","#애월해안도로 #뷰맛집 #허브티, #커피콩빵 #음식 #식당 #빵 #베이커리 #아메리카노 #카페라떼 #바닐라라떼 #카라멜마끼아또 #아포가토 #연유라떼 #라떼 #아이스티 #에이드 #청포도에이드 #레몬에이드 #오곡라떼 #아이스크림 #요거트 #플레인요거트 #블루베리요거트 #딸기요거트 #망고요거트 #캐모마일 #차 #페퍼민트허브티 #페퍼민트 #팥빙수 #쿠키 #무장애관광",제주특별자치도 제주시 애월읍 애월해안로 570-1,(+82) 064-799-0166,
CNTS_200000000008899,쓰쓰카페,"#커플, #친구, #혼자, #청년, #음식, #파스타, #브런치, #샌드위치, #아메리카노, #에스프레소, #바닐라라떼, #카페라떼, #녹차라떼, #주스, #식당, #국수, #냉면, #물냉면, #비빔냉면, #새우로제파스타, #베이컨토마토파스타, #새우크림파스타, #핫도그샌드위치, #스무디, #라떼, #카푸치노, #초코라떼, #생강라떼, #에이드, #레몬에이드, #유자에이드, #요거트스무디, #딸기요거트스무디, #코코넛스무디, #차, #캐모마일, #루이보스, #자스민티, #청귤차, #유자차, #레몬차, #연잎차","#커플 #친구 #혼자, #청년 #음식 #파스타 #브런치 #샌드위치 #아메리카노 #에스프레소 #바닐라라떼 #카페라떼 #녹차라떼 #주스 #식당 #국수 #냉면 #물냉면 #비빔냉면 #새우로제파스타 #베이컨토마토파스타 #새우크림파스타 #핫도그샌드위치 #스무디 #라떼 #카푸치노 #초코라떼 #생강라떼 #에이드 #레몬에이드 #유자에이드 #요거트스무디 #딸기요거트스무디 #코코넛스무디 #차 #캐모마일 #루이보스 #자스민티 #청귤차 #유자차 #레몬차 #연잎차",제주특별자치도 제주시 한경면 성굴로 34-6,(+82) 0507-1337-1227,http://instagram.com/s_s_cafe
CNTS_200000000008131,씨네라운지 더 코브,"#스낵, #씨네라운지, #팝콘, #영화","#스낵 #씨네라운지 #팝콘, #영화",제주특별자치도 서귀포시 안덕면 신화역사로304번길 38 제주신화월드 메리어트 리조트관 GF,(+82) 064-908-1247,https://www.shinhwaworld.com/article.aspx?aid=2236
CNTS_200000000007155,씨리얼,"#브런치, #토스트, #샌드위치, #팬케익, #커피, #음식, #샐러드, #양송이크림스프, #2022고메페스타, #수프류, #요거트, #에스프레소, #아메리카노, #플랫화이트, #카페라떼, #바닐라라떼, #라떼, #에이드, #청포도에이드, #주스, #차, #얼그레이","#브런치 #토스트 #샌드위치, #팬케익 #커피 #음식 #샐러드 #양송이크림스프 #2022고메페스타 #수프류 #요거트 #에스프레소 #아메리카노 #플랫화이트 #카페라떼 #바닐라라떼 #라떼 #에이드 #청포도에이드 #주스 #차 #얼그레이",제주특별자치도 제주시 한림읍 명랑로 26,(+82) 064-796-5550,
CNTS_000000000022220,아꼬떼카페,"#카페, #커피, #음료, #음식, #아메리카노, #녹차라떼, #바닐라라떼, #카페라떼, #딸기라떼, #헤이즐넛라떼, #카푸치노, #카페모카","#카페 #커피 #음료, #음식 #아메리카노 #녹차라떼 #바닐라라떼 #카페라떼 #딸기라떼 #헤이즐넛라떼 #카푸치노 #카페모카",제주특별자치도 제주시 조천읍 선교로 548,(+82) 064-743-1478,
CNTS_300000000015713,아남떡집,"#제주시내, #동문시장, #오메기떡, #콩가루오메기떡, #흑임자오메기떡","#제주시내 #동문시장 #오메기떡, #콩가루오메기떡 #흑임자오메기떡",제주특별자치도 제주시 관덕로14길 4,(+82) 064-752-9092,
CNTS_300000000015714,아니따파스타,"#한림, #파스타, #전복, #새우, #딱새우, #감태, #리조또","#한림 #파스타 #전복, #새우 #딱새우 #감태 #리조또",제주특별자치도 제주시 한림읍 금악로1길 1,(+82) 0507-1491-4082,
CNTS_000000000021020,아따블르,"#수프, #코스요리, #생선요리, #음식, #안심스테이크, #양갈비스테이크, #스테이크, #커피, #차","#수프 #코스요리 #생선요리, #음식 #안심스테이크 #양갈비스테이크 #스테이크 #커피 #차",제주특별자치도 제주시 조천읍 북촌11길 15-16,(+82) 064-783-1048,
CNTS_200000000012600,아라파파 북촌점,"#커피, #베이커리카페, #에프터눈티, #음식, #카페, #아메리카노, #카페라떼, #카푸치노, #바닐라라떼, #카라멜마끼아또, #에스프레소, #아포가토, #카페모카, #라떼, #녹차라떼, #초코라떼, #진저라떼, #밀크티, #고구마라떼, #차, #레몬차, #생강차, #자몽차, #유자차, #허브티, #캐모마일, #페퍼민트, #홍차, #얼그레이, #다즐링, #발효차, #주스, #토마토주스, #쉐이크, #스무디, #요거트스무디, #딸기요거트스무디, #플레인요거트스무디, #망고요거트스무디, #오레오쿠키쉐이크, #에이드, #레몬에이드, #자몽에이드, #유자에이드, #아이스티, #복숭아아이스티, #딸기라떼, #모카빵, #호두파이, #크로아상, #에그타르트, #쿠키, #딸기잼, #잼, #케이크, #치즈케이크","#커피 #베이커리카페 #에프터눈티, #음식 #카페 #아메리카노 #카페라떼 #카푸치노 #바닐라라떼 #카라멜마끼아또 #에스프레소 #아포가토 #카페모카 #라떼 #녹차라떼 #초코라떼 #진저라떼 #밀크티 #고구마라떼 #차 #레몬차 #생강차 #자몽차 #유자차 #허브티 #캐모마일 #페퍼민트 #홍차 #얼그레이 #다즐링 #발효차 #주스 #토마토주스 #쉐이크 #스무디 #요거트스무디 #딸기요거트스무디 #플레인요거트스무디 #망고요거트스무디 #오레오쿠키쉐이크 #에이드 #레몬에이드 #자몽에이드 #유자에이드 #아이스티 #복숭아아이스티 #딸기라떼 #모카빵 #호두파이 #크로아상 #에그타르트 #쿠키 #딸기잼 #잼 #케이크 #치즈케이크",제주특별자치도 제주시 조천읍 북촌15길 60,(+82) 064-764-8204,
CNTS_200000000013128,아리,"#서흘동, #일식당, #텐동, #음식, #식당, #2022고메페스타, #우동, #스시, #소바, #새우튀김, #튀김","#서흘동 #일식당 #텐동, #음식 #식당 #2022고메페스타 #우동 #스시 #소바 #새우튀김 #튀김",제주특별자치도 서귀포시 홍중로 99,(+82) 064-739-3183,http://instagram.com/ari_jeju
CNTS_300000000013285,아모레퍼시픽 제주센터 cafe N,"#아모레퍼시픽, #제주, #제주공항, #제주해안도로, #설화수, #헤라, #아이오페, #원데이클래스, #항공샷, #제주바다","#아모레퍼시픽 #제주 #제주공항, #제주해안도로 #설화수 #헤라 #아이오페 #원데이클래스 #항공샷 #제주바다",제주특별자치도 제주시 용해로 21,(+82) 0507-1464-7115,
CNTS_300000000015627,아사라베이커리카페,"#카페, #베이커리, #삼양해수욕장",#카페 #베이커리 #삼양해수욕장,제주특별자치도 제주시 선사로2길 37 (삼양일동) 1층,(+82) 0507-1315-6871,
CNTS_200000000014649,아살람 레스토랑,"#제주시내, #용담, #중앙로, #아랍음식, #후무스, #팔라펠, #케밥, #깔라야","#제주시내 #용담 #중앙로, #아랍음식 #후무스 #팔라펠 #케밥 #깔라야",제주특별자치도 제주시 중앙로2길 7,(+82) 0504-3139-6652,
CNTS_200000000012786,아이갓에브리씽,"#카페, #제주도청, #장애인채용카페, #음식, #에스프레소, #아메리카노, #카푸치노, #카페라떼, #바닐라라떼, #카페모카, #아포가토, #카라멜마끼아또, #대추차, #생강차, #쑥차, #캐모마일, #루이보스, #페퍼민트허브티, #차, #라떼, #자몽차, #레몬차, #유자차, #요거트스무디, #스무디, #망고스무디, #생과일주스, #에이드, #레몬에이드, #자몽에이드, #아이스티, #진저라떼, #녹차라떼, #고구마라떼","#카페 #제주도청 #장애인채용카페, #음식 #에스프레소 #아메리카노 #카푸치노 #카페라떼 #바닐라라떼 #카페모카 #아포가토 #카라멜마끼아또 #대추차 #생강차 #쑥차 #캐모마일 #루이보스 #페퍼민트허브티 #차 #라떼 #자몽차 #레몬차 #유자차 #요거트스무디 #스무디 #망고스무디 #생과일주스 #에이드 #레몬에이드 #자몽에이드 #아이스티 #진저라떼 #녹차라떼 #고구마라떼",제주특별자치도 제주시 문연로 6,(+82) 064-723-9104,
CNTS_200000000008044,아줄레주,"#제주가볼만한곳, #제주동쪽코스, #제주동쪽맛집, #에그타르트, #성산카페, #컨셉카페, #감성카페, #포토스팟","#제주가볼만한곳 #제주동쪽코스 #제주동쪽맛집, #에그타르트 #성산카페 #컨셉카페 #감성카페 #포토스팟",제주특별자치도 서귀포시 성산읍 신풍하동로19번길 59,(+82) 0507-1411-4052,
CNTS_300000000013130,아크로디니온,"#제주도, #제주여행, #제주카페, #아메리카노, #바리스타, #뷰맛집, #제주커피, #제주가볼만한곳, #제주대형카페, #흑임자크림라뗴, #크림라떼맛집","#제주도 #제주여행 #제주카페, #아메리카노 #바리스타 #뷰맛집 #제주커피 #제주가볼만한곳 #제주대형카페 #흑임자크림라뗴 #크림라떼맛집",제주특별자치도 제주시 명림로 100,(+82) 0507-1444-7597,https://blog.naver.com/yoon76x
CNTS_200000000014686,아트인명도암,"#제주시, #중산간, #봉개동, #치아바타, #깜빠뉴, #식빵, #샌드위치","#제주시 #중산간 #봉개동, #치아바타 #깜빠뉴 #식빵 #샌드위치",제주특별자치도 제주시 명림로 209,(+82) 064-727-1253,
CNTS_200000000012631,안녕협재씨,"#협재포구, #비빔밥, #퓨전음식, #음식, #식당, #딱새우, #새우장, #전복비빔밥, #문어비빔밥, #돼지수육, #수육","#협재포구 #비빔밥 #퓨전음식, #음식 #식당 #딱새우 #새우장 #전복비빔밥 #문어비빔밥 #돼지수육 #수육",제주특별자치도 제주시 한림읍 협재1길 55,(+82) 0507-1347-0624,http://smartstore.naver.com/hihyeopjae
CONT_000000000501302,안다미로,"#토종닭, #백숙, #코스요리, #음식, #닭볶음탕, #닭도리탕, #오리고기, #메밀국수, #냉소바","#토종닭 #백숙 #코스요리, #음식 #닭볶음탕 #닭도리탕 #오리고기 #메밀국수 #냉소바",제주특별자치도 제주시 조천읍 비자림로 648,(+82) 064-783-0668,
CNTS_300000000015715,안도르,"#구좌읍, #송당리, #송당무끈모루, #카페, #무스케이크, #커피, #몽블랑, #땅콩크림라떼, #식빵, #케이크","#구좌읍 #송당리 #송당무끈모루, #카페 #무스케이크 #커피 #몽블랑 #땅콩크림라떼 #식빵 #케이크",제주특별자치도 제주시 구좌읍 비자림로 1647,(+82) 0507-1468-5536,
CNTS_300000000015974,안빵,"#제주시내, #노형동, #빵집, #베이커리, #소금빵, #앙버터, #식빵, #깜빠뉴, #크로와상, #케이크","#제주시내 #노형동 #빵집, #베이커리 #소금빵 #앙버터 #식빵 #깜빠뉴 #크로와상 #케이크",제주특별자치도 제주시 광평길 26,(+82) 064-746-0453,
CNTS_200000000012989,안전식당,"#사라봉, #동태찌개, #김치찌개, #음식, #식당","#사라봉 #동태찌개 #김치찌개, #음식 #식당",제주특별자치도 제주시 사라봉길 4,(+82) 064-752-3935,
CNTS_200000000008073,안트레,"#카페, #커피, #음료, #당근케이크, #음식, #케이크","#카페 #커피 #음료, #당근케이크 #음식 #케이크",제주특별자치도 제주시 애월읍 애월로 11,(+82) 0507-1342-1138,
CNTS_300000000015764,알다방,"#한경면, #저지리, #카페, #믹스커피, #에이드, #맥주, #아귀포","#한경면 #저지리 #카페, #믹스커피 #에이드 #맥주 #아귀포",제주특별자치도 제주시 한경면 연명로 543,(+82) 064-772-1341,https://blog.naver.com/al_dabang
CNTS_200000000014729,알돈가 본점,"#한경면, #흑돼지, #오겹살, #목살, #전복, #새우, #자투리구이","#한경면 #흑돼지 #오겹살, #목살 #전복 #새우 #자투리구이",제주특별자치도 제주시 한경면 연명로 545,(+82) 0507-1470-3352,
CNTS_200000000013062,앙끄레국수,"#서귀포월드컵경기장, #세리월드, #보말국수, #성게국수, #음식, #식당, #고기국수, #비빔국수, #멸치국수, #수육, #만두, #회국수, #국수, #물만두, #성게국","#서귀포월드컵경기장 #세리월드 #보말국수, #성게국수 #음식 #식당 #고기국수 #비빔국수 #멸치국수 #수육 #만두 #회국수 #국수 #물만두 #성게국",제주특별자치도 서귀포시 법환상로2번길 97-18,(+82) 064-739-2999,
CNTS_200000000008092,앙뚜아네트 용담점,"#커피, #디저트, #베이커리, #음식, #와플, #베이글, #빵, #수제마카롱, #치즈케이크, #아메리카노, #바닐라라떼, #카페라떼, #녹차라떼, #에스프레소, #에이드, #케이크, #카라멜마끼아또, #스무디, #라떼, #차, #카모마일, #페퍼민트, #얼그레이, #말차라떼, #초코라떼, #밀크티, #얼그레이밀크티, #잉글리쉬브렉퍼스트, #꽃차","#커피 #디저트 #베이커리, #음식 #와플 #베이글 #빵 #수제마카롱 #치즈케이크 #아메리카노 #바닐라라떼 #카페라떼 #녹차라떼 #에스프레소 #에이드 #케이크 #카라멜마끼아또 #스무디 #라떼 #차 #카모마일 #페퍼민트 #얼그레이 #말차라떼 #초코라떼 #밀크티 #얼그레이밀크티 #잉글리쉬브렉퍼스트 #꽃차",제주특별자치도 제주시 서해안로 671,(+82) 0507-1359-2243,www.instagram.com/jeju_antoinette/
CNTS_200000000007488,앙카페,"#카페, #커피, #맥주, #와인, #요거트, #빙수, #음식, #에이드, #팥빙수","#카페 #커피 #맥주, #와인 #요거트 #빙수 #음식 #에이드 #팥빙수",제주특별자치도 서귀포시 대정읍 하모항구로 75-1,(+82) 010-9984-5871,https://www.instagram.com/jeju_uncafe/
CONT_000000000501303,앞돈지,"#쥐치조림, #갈치조림, #고등어조림, #한식, #음식, #갈치, #몸국","#쥐치조림 #갈치조림 #고등어조림, #한식 #음식 #갈치 #몸국",제주특별자치도 제주시 중앙로1길 28(건입동),(+82) 064-723-0988,
CNTS_200000000012758,애월 우니담,"#성게, #우니, #미역국, #옥돔구이, #전복, #가마솥밥, #음식, #식당, #성게덮밥, #성게미역국, #장어덮밥, #성게비빔밥, #장어구이, #떡갈비, #양념게장","#성게 #우니 #미역국, #옥돔구이 #전복 #가마솥밥 #음식 #식당 #성게덮밥 #성게미역국 #장어덮밥 #성게비빔밥 #장어구이 #떡갈비 #양념게장",제주특별자치도 제주시 애월읍 고내로13길 107,(+82) 0507-1361-5433,
CNTS_200000000013317,애월 해성도뚜리,"#찜뻥.흑돼지, #안심채움, #맛있는제주만들기, #음식, #식당, #오겹살, #목살, #양념갈비, #짬뽕","#찜뻥.흑돼지 #안심채움 #맛있는제주만들기, #음식 #식당 #오겹살 #목살 #양념갈비 #짬뽕",제주특별자치도 제주시 애월읍 애월해안로 682,(+82) 064-713-6321,
CNTS_200000000012640,애월그때그집 본점,"#돼지고기, #흑돼지, #김치찌개, #삼겹살, #오겹살, #애월, #음식, #식당, #흑돼지김치찌개, #김치전골, #냉국수, #비빔국수, #수제소시지, #왕새우","#돼지고기 #흑돼지 #김치찌개, #삼겹살 #오겹살 #애월 #음식 #식당 #흑돼지김치찌개 #김치전골 #냉국수 #비빔국수 #수제소시지 #왕새우",제주특별자치도 제주시 애월읍 애월해안로 97,(+82) 064-799-9229,
